label,success,failure_modes,vertical_touchdown_velocity_mps,horizontal_touchdown_velocity_mps,landing_position_error_m,tilt_angle_deg,angular_rate_norm_radps
vertical_focus,False,hard_touchdown,-8.226327057410238,0.05502320657839077,0.09320916181283877,0.14190968813681523,0.002454685072662789
terminal_brake_one_sided,False,hard_touchdown,-8.865319118127077,0.05823980549758042,0.08449973926864456,0.16335379141847506,0.0026221660914513036
terminal_brake_focus,False,hard_touchdown,-8.89771254117468,0.055239350852060075,0.1036518037883355,0.16344645501648808,0.0026369476261543035
