time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,qw,qx,qy,qz,p_radps,q_radps,r_radps,mass_kg,throttle,gimbal_pitch_rad,gimbal_yaw_rad,tilt_deg,dynamic_pressure_pa
0.0,12.0,-8.0,120.0,-1.0,0.6,-18.0,0.999011461133737,0.03487207852388615,-0.02615405889291461,0.008718019630971538,1.8452300362238613e-05,0.004481183062627048,-0.0041120678304332635,1250.0,0.13101736111111106,0.13962634015954636,-0.13962634015954636,4.996640508364582,203.17313446646133
0.02,11.980039506552338,-7.988080316680357,119.63843118522506,-0.9960483716096731,0.5919692179065272,-18.156874462717774,0.9990135033653039,0.03481833628418588,-0.02616186799512143,0.00867526456017397,-0.011005454005879154,-0.006231829427923874,-0.004098607791928439,1249.9831247360405,0.1310081672329273,0.13962634015954636,-0.13962634015954636,4.992248475364726,206.66580310278385
0.04,11.960158076992302,-7.976321169514414,119.27372531150453,-0.9920949632373633,0.5839477003824939,-18.313705424150843,0.9990165570283762,0.034655454481422966,-0.026277552389659998,0.008626036069007165,-0.02201586845134411,-0.016922856561832754,-0.004084962526232511,1249.9662506562686,0.13099897399990523,0.13962634015954636,-0.13962634015954636,4.985330888048559,210.18908674470265
0.06,11.940355665861603,-7.964722294293852,118.90588327703672,-0.9881478775519192,0.5759433377479967,-18.470490070080043,0.999020531857436,0.03438356252233164,-0.026500879774073352,0.008570351612326547,-0.03301191826144359,-0.02759093360745772,-0.004071132186830774,1249.949377760601,0.1309897814119998,0.13962634015954636,-0.13962634015954636,4.976112563040314,213.74292776955235
0.08,11.92063206583526,-7.953283269081241,118.53490603608665,-0.9842151985887414,0.5679640128450825,-18.627225609808768,0.9990252673522263,0.03400279623026006,-0.02683160612031714,0.008508228566548749,-0.04399270332917362,-0.03823507135839483,-0.004057116982039772,1249.9325060489548,0.13098058946916558,0.13962634015954636,-0.13962634015954636,4.965002059375154,217.32726581922137
0.1,11.900986908092294,-7.942003514344727,118.16079459841029,-0.9803049919403315,0.5600176025152958,-18.78390928669058,0.9990305332100012,0.03351329822452997,-0.027269475356368034,0.008439684238338675,-0.054957296103743156,-0.048854256110889935,-0.0040429171754314775,1249.915635521247,0.1309713981713575,0.13962634015954636,-0.13962634015954636,4.952593897072626,220.94203807346122
0.12,11.881419662683134,-7.930882293063805,117.78355002846874,-0.9764253048898838,0.5521119790116151,-18.94053838859941,0.9990360297888066,0.032915218339441846,-0.027814219011607154,0.008364735875094443,-0.06590474149583238,-0.05944744965755667,-0.0040285330862164055,1249.8987661773942,0.13096220751853005,0.13962634015954636,-0.13962634015954636,4.939671225350799,224.5871795354272
0.14,11.861929638895033,-7.919918710807599,117.40317344443358,-0.9725841664763634,0.5442550113330274,-19.097110258340766,0.9990413886030249,0.03220871408226162,-0.028465555826784512,0.00828340067720686,-0.07683405680046698,-0.07001358929828146,-0.004013965089584762,1249.8818980173135,0.13095301751063815,0.13962634015954636,-0.13962634015954636,4.92720816834407,228.2626233292536
0.16,11.842515985616956,-7.909111715787335,117.01966601698469,-0.9687895874797017,0.536454566470106,-19.253622304001976,0.9990461728524664,0.0313939511294672,-0.02922319132943007,0.008195695812067942,-0.08774423163854846,-0.08055158786924638,-0.0039992136170048,1249.8650310409216,0.13094382814763628,0.13962634015954636,-0.13962634015954636,4.916370788908384,231.96830100945587
0.18,11.823177691705663,-7.898460098884881,116.6330289679016,-0.9650495603149349,0.5287185105500919,-19.410072009239133,0.9990498779863205,0.03047110386047228,-0.03008681737563872,0.008101638429800696,-0.09863422791813314,-0.09106033379104951,-0.003984279156477628,1249.8481652481357,0.13093463942947936,0.13962634015954636,-0.13962634015954636,4.9085153153497885,235.70414288193678
