controller_id,controller_label,controller_type,episode_count,success_count,success_rate,landing_position_error_m_mean,landing_position_error_m_median,landing_position_error_m_std,vertical_touchdown_velocity_mps_mean,vertical_touchdown_velocity_mps_median,vertical_touchdown_velocity_mps_std,tilt_angle_deg_mean,tilt_angle_deg_median,tilt_angle_deg_std,fuel_used_kg_mean,fuel_used_kg_median,fuel_used_kg_std
phase1_lqr,Phase 1 LQR,gain_scheduled_lqr,12,12,1.0,0.045648362148236435,0.04878591064485189,0.013265640931020584,-0.6389584104750577,-0.639151935709541,0.00048701110891018467,0.08972106243284877,0.09808982864352764,0.025523785756794447,49.208843436927246,49.203744571757284,0.015722272703303834
phase2a_flat_ppo,Phase 2A Flat PPO,flat_ppo,12,0,0.0,14.293567723181212,13.749219663494074,6.661322854406068,-28.870689997136825,-27.18075362466571,3.468908175042872,25.400991008417027,17.385757554858316,21.115692102245692,19.17723913718413,19.46263916653595,0.6617771686249933
phase2b_hierarchical_ppo,Phase 2B Hierarchical PPO,hierarchical_ppo,12,0,0.0,43.25079638692095,47.54727099684648,23.336437599775735,-17.12670013346375,-14.045095917171594,9.11913108012052,28.787198754387695,28.55680389315811,13.587838432520961,36.7169310930322,37.71450365479984,6.314589387982572
phase2c_hybrid_ppo,Phase 2C Hybrid PPO,hybrid_residual_ppo,12,9,0.75,0.04212858600682594,0.04161434348853317,0.010694085562051234,-2.0379083222978505,-1.8643914159797073,0.3699249044897968,0.06744671166429266,0.06802229355826347,0.011470660876671037,46.87299460527853,47.2355733571419,0.9805884637712586
