controller_id,controller_label,controller_type,episode_count,success_count,success_rate,landing_position_error_m_mean,landing_position_error_m_median,landing_position_error_m_std,vertical_touchdown_velocity_mps_mean,vertical_touchdown_velocity_mps_median,vertical_touchdown_velocity_mps_std,tilt_angle_deg_mean,tilt_angle_deg_median,tilt_angle_deg_std,fuel_used_kg_mean,fuel_used_kg_median,fuel_used_kg_std
phase1_lqr,Phase 1 LQR,gain_scheduled_lqr,2000,2000,1.0,0.04532447450230871,0.0484033632591134,0.013682093834762044,-0.6390025630093371,-0.6391340178787807,0.000475889597576339,0.08963374800777338,0.09827484291862014,0.02560509766203105,49.20575332715651,49.20087527077999,0.0156235685441185
phase2a_flat_ppo,Phase 2A Flat PPO,flat_ppo,2000,0,0.0,14.105633538928117,12.783373791441004,6.744566973094895,-28.810545399084372,-27.07359623871888,3.43221166317097,25.25881592452934,17.14237595011944,21.285514034273483,19.183106342794897,19.416196030397373,0.6528703671980355
phase2b_hierarchical_ppo,Phase 2B Hierarchical PPO,hierarchical_ppo,2000,0,0.0,43.196978781416135,46.767688733792255,22.62939840166376,-17.06812285264336,-14.14820764697172,9.205609331050274,28.404326620852384,28.74371205903318,14.428849237132148,36.810491716997504,37.599058885408795,6.374347578485495
phase2c_hybrid_ppo,Phase 2C Hybrid PPO,hybrid_residual_ppo,2000,1458,0.729,0.041096117534586404,0.04004825429257486,0.010438942939981436,-2.013789287223242,-1.8330007993627233,0.40296917612979316,0.06747269428485535,0.06949714963522133,0.009839187085522595,46.92620673090233,47.23570295876607,1.0472360426360066
